series,network,Type,# Eps,Air Day,National Time,daypart,Run_time (min),Unique HHs,Total Hrs Viewed,Avg % Viewed,AirDay_Num,APV_linear,index_linear,APV_logarithm,Index_Logarith,APV_Daypart,Index_Daypart,APV_network,Index_network,Engagement index
series423,network15,Cable,1,S,0.041666667,latefringe,120,73285,58866.34972,38.64,1,32.296,1.196432995,30.42118034,1.270167678,51.59,0.748982361,33.83,1.142181496,1.053777178
series942,network26,Cable,1,M,0.864583333,prime,15,73276,14932.64639,78.76,1,63.544,1.239456125,75.83618361,1.038554371,45,1.750222222,64.14,1.227938884,1.338905159
series8,network5,Broadcast,4,S,0.333333333,earlymorning,60,73240,35845.58333,46.36,1,50.152,0.924389855,45.55951476,1.0175701,42.33,1.095204347,47.37,0.978678488,1.030484312
series1174,network26,Cable,1,S,0.5,daytime,30,73216,22714.5,61,1,59.08,1.032498307,60.69784918,1.004977949,48.112,1.267874958,64.14,0.95104459,1.074632499
series1052,network1,Cable,1,M,0.086805556,overnight,56,73207,48416.37583,69.14,1,51.3424,1.346645268,47.06631907,1.468991019,61.93,1.116421767,39.25,1.761528662,1.448980483
series394,network28,Cable,1,T,0.939583333,prime,35,73060,25587.49472,57.93,1,57.592,1.005868871,57.33119834,1.010444604,45,1.287333333,64.94,0.892054204,1.06327738
series272,network1,Cable,1,W,0.13125,overnight,56,73058,46649.3325,66.72,1,51.3424,1.299510736,47.06631907,1.417574208,61.93,1.07734539,39.25,1.699872611,1.39826407
series65,network26,Cable,1,S,0.708333333,earlyfringe,15,73052,14999.37444,79.69,1,63.544,1.254091653,75.83618361,1.050817647,46.72,1.705693493,64.14,1.242438416,1.332983185
series824,network11,Cable,1,U,0.104166667,overnight,120,72851,63989.19472,42.78,1,32.296,1.324622244,30.42118034,1.406257072,61.93,0.690779913,37.35,1.145381526,1.08080617
series703,network56,Cable,4,U,0.25,earlymorning,60,72790,32135.21,43.55,1,50.152,0.868360185,45.55951476,0.955892534,42.33,1.028821167,28.3,1.538869258,1.174527653
series1154,network22,Cable,1,W,0.333333333,earlymorning,180,72528,47364.3275,20.98,1,14.44,1.452908587,21.56582238,0.972835612,42.33,0.495629577,42.1,0.498337292,0.655600827
series984,network6,Cable,4,T,0.333333333,earlymorning,30,72321,19754.54611,53.83,1,59.08,0.911137441,60.69784918,0.886851853,42.33,1.271674935,60.5,0.889752066,1.016092951
series1333,network9,Cable,1,U,0.791666667,primeaccess,30,72286,17709.92944,48.11,1,59.08,0.814319567,60.69784918,0.792614576,43.7,1.100915332,58.54,0.821831227,0.905120378
series670,network17,Cable,1,S,0.625,daytime,60,72265,32226,44,1,50.152,0.877332908,45.55951476,0.965769724,48.112,0.914532757,53.822,0.817509569,0.899270683
series95,network39,Cable,3,TS,0.791666667,primeaccess,60,72202,33081.61055,44.58,2,50.152,0.888897751,45.55951476,0.978500325,43.7,1.0201373,44.44,1.003150315,1.00059598
series1308,network28,Cable,2,RU,0.0625,latefringe,30,72158,28448.46944,77.37,2,59.08,1.30958023,60.69784918,1.274674491,51.59,1.499709246,64.94,1.191407453,1.321930397
series654,network9,Cable,1,S,0.791666667,primeaccess,60,72150,22183.12389,30.26,1,50.152,0.603365768,45.55951476,0.664186178,43.7,0.692448513,58.54,0.516911513,0.624515402
series217,network22,Cable,1,U,0.5,daytime,60,72106,35910,48,1,50.152,0.957090445,45.55951476,1.053566972,48.112,0.997672098,42.1,1.140142518,1.063793863
series1288,network21,Cable,1,S,0.09375,overnight,135,72101,57133.13833,34.39,1,27.832,1.235628054,27.84879884,1.234882704,61.93,0.555304376,48.83,0.704280156,0.831489078
series431,network33,Cable,1,F,0.395833333,daytime,15,72062,14773.25,80,1,63.544,1.258970162,75.83618361,1.054905405,48.112,1.662786831,58.74,1.361933946,1.359875394
series126,network30,Cable,1,U,0.541666667,daytime,60,72054,31342,43,1,50.152,0.857393524,45.55951476,0.943820412,48.112,0.893747922,45.82,0.938454823,0.925341052
series198,network30,Cable,1,S,0.791666667,primeaccess,60,72047,29329.44139,39.92,1,50.152,0.79598022,45.55951476,0.876216531,43.7,0.913501144,45.82,0.871235268,0.886984315
series334,network35,Cable,1,R,0.791666667,primeaccess,60,72024,22968.25861,31.31,1,50.152,0.624302122,45.55951476,0.687232956,43.7,0.716475973,42.65,0.734114889,0.712607939
series159,network26,Cable,1,T,0.6875,earlyfringe,30,71877,22011.41556,59.47,1,59.08,1.006601219,60.69784918,0.979771125,46.72,1.272902397,64.14,0.927190521,1.059954681
series949,network24,Cable,1,S,0,latefringe,120,71842,56589.18,37.43,1,32.296,1.158967055,30.42118034,1.230392759,51.59,0.725528203,32.2,1.16242236,1.039447774
series65,network26,Cable,1,S,0.71875,earlyfringe,15,71643,14707.07194,79.7,1,63.544,1.254249024,75.83618361,1.05094951,46.72,1.705907534,64.14,1.242594325,1.333150456
series131,network2,Cable,1,S,0.5,daytime,60,71435,33550,46,1,50.152,0.917211677,45.55951476,1.009668348,48.112,0.956102428,55.77,0.824816209,0.930195662
series874,network30,Cable,1,T,0.791666667,primeaccess,30,71425,18369.62806,50.65,1,59.08,0.857312119,60.69784918,0.834461199,43.7,1.159038902,45.82,1.105412484,1.032970861
series131,network2,Cable,1,S,0.666666667,earlyfringe,60,71331,32056.30194,43.94,1,50.152,0.876136545,45.55951476,0.964452765,46.72,0.940496575,55.77,0.787878788,0.897609376
series388,network11,Cable,1,W,0.75,earlyfringe,60,71278,30318.98528,41.37,1,50.152,0.824892327,45.55951476,0.908043034,46.72,0.885488014,37.35,1.107630522,0.967053857
series659,network2,Cable,4,S,0.104166667,overnight,30,71211,26360.74833,73.06,1,59.08,1.236628301,60.69784918,1.203667032,61.93,1.179719038,55.77,1.31002331,1.23113646
series1108,network7,Cable,1,U,0.8125,primeaccess,90,71148,34508.31556,31.43,1,41.224,0.76241995,36.7041568,0.856306281,43.7,0.719221968,49.4,0.636234818,0.737254356
series947,network1,Cable,1,F,0.083333333,overnight,120,71133,48368.94083,33.05,1,32.296,1.023346544,30.42118034,1.086414124,61.93,0.533667043,39.25,0.842038217,0.820706461
series1080,network48,Cable,1,U,0.729166667,earlyfringe,30,71121,21038.30111,57.86,1,59.08,0.979350034,60.69784918,0.953246297,46.72,1.238441781,55.41,1.044215846,1.078634641
series1431,network11,Cable,1,U,0.625,daytime,60,71015,34019,47,1,50.152,0.937151061,45.55951476,1.03161766,48.112,0.976887263,37.35,1.258366801,1.088957241
series1001,network26,Cable,1,S,0.479166667,daytime,30,71007,20814,57,1,59.08,0.9647935,60.69784918,0.939077756,48.112,1.184735617,64.14,0.88868101,1.004164794
series1080,network48,Cable,2,W,0.125694444,overnight,30,70971,23015.94028,63.15,1,59.08,1.068889641,60.69784918,1.040399303,61.93,1.019699661,55.41,1.139685977,1.06659498
series569,network22,Cable,2,RF,0.125,overnight,60,70970,42517.2175,58.9,2,50.152,1.174429734,45.55951476,1.292814472,61.93,0.951073793,42.1,1.399049881,1.214312715
series121,network3,Cable,1,T,0.791666667,primeaccess,60,70879,25044.64778,34.67,1,50.152,0.691298453,45.55951476,0.760982644,43.7,0.793363844,38.84,0.892636457,0.815660982
series942,network26,Cable,1,U,0.8125,primeaccess,15,70631,13549.71694,74.75,1,63.544,1.176350245,75.83618361,0.985677238,43.7,1.710526316,64.14,1.165419395,1.28720765
series943,network27,Cable,1,S,0.333333333,earlymorning,150,70509,39502.41222,21.49,1,23.368,0.919633687,25.54772518,0.841170783,42.33,0.50767777,27.85,0.771633752,0.706827435
series596,network6,Cable,4,T,0.3125,earlymorning,30,70442,20451.20278,57.12,1,59.08,0.966824645,60.69784918,0.941054762,42.33,1.34939759,60.5,0.944132231,1.078194861
series334,network35,Cable,1,M,0,latefringe,60,70303,28334.61028,39.44,1,50.152,0.786409316,45.55951476,0.865680862,51.59,0.764489242,42.65,0.924736225,0.851635443
series708,network8,Cable,1,U,0.708333333,earlyfringe,60,70103,28362.51056,39.66,1,50.152,0.79079598,45.55951476,0.87050971,46.72,0.848886986,51.62,0.768306858,0.829234518
series86,network25,Cable,1,T,0.875,prime,30,69935,21539.13667,60.13,1,59.08,1.017772512,60.69784918,0.990644657,45,1.336222222,36.74,1.636635819,1.321167566
series557,network35,Cable,1,R,0,latefringe,60,69924,28168.65194,39.45,1,50.152,0.78660871,45.55951476,0.865900355,51.59,0.764683078,42.65,0.924970692,0.851851375
series115,network25,Cable,4,M,0.333333333,earlymorning,60,69922,31348.49833,44.16,1,50.152,0.880523209,45.55951476,0.969281614,42.33,1.043231751,36.74,1.201959717,1.071491027
series206,network46,Cable,1,S,0.6875,earlyfringe,30,69920,20422.02806,56.42,1,59.08,0.954976303,60.69784918,0.929522228,46.72,1.207619863,42.37,1.331602549,1.156248213
series708,network8,Cable,1,U,0.666666667,earlyfringe,60,69885,27632.10917,38.8,1,50.152,0.77364811,45.55951476,0.851633302,46.72,0.830479452,51.62,0.751646649,0.811253134
series645,network34,Cable,1,S,0,latefringe,60,69833,32373.57667,44.97,1,50.152,0.896674111,45.55951476,0.987060557,51.59,0.871680558,47.04,0.955994898,0.938245338
series431,network33,Cable,1,F,0.375,daytime,15,69706,13157,74,1,63.544,1.1645474,75.83618361,0.9757875,48.112,1.538077818,58.74,1.2597889,1.257884739
series791,network8,Cable,1,T,0,latefringe,60,69695,25837.05056,36.37,1,50.152,0.725195406,45.55951476,0.798296474,51.59,0.704981586,51.62,0.704571871,0.735949977
series15,network10,Cable,1,U,0.333333333,earlymorning,120,69542,29496.09889,20.77,1,32.296,0.643113698,30.42118034,0.682747999,42.33,0.490668557,44.77,0.463926737,0.545781097
series217,network22,Cable,1,U,0.458333333,daytime,60,69485,33869,47,1,50.152,0.937151061,45.55951476,1.03161766,48.112,0.976887263,42.1,1.116389549,1.041631491
series27,network10,Cable,1,S,0.291666667,earlymorning,120,69468,23371.29806,16.52,1,32.296,0.511518454,30.42118034,0.543042703,42.33,0.39026695,44.77,0.368997096,0.43410225
series1149,network30,Cable,1,S,0.084027778,overnight,121,69418,53718.44222,37.6,1,31.9984,1.175058753,30.23993448,1.243388937,61.93,0.60713709,45.82,0.820602357,0.890376128
series763,network30,Cable,1,T,0.583333333,daytime,60,69383,32204,46,1,50.152,0.917211677,45.55951476,1.009668348,48.112,0.956102428,45.82,1.003928416,0.98989973
series431,network33,Cable,1,F,0.385416667,daytime,15,69312,13726.75,77,1,63.544,1.211758781,75.83618361,1.015346453,48.112,1.600432325,58.74,1.310861423,1.308880067
series825,network11,Cable,1,S,0.791666667,primeaccess,30,69241,17351.85056,49.28,1,59.08,0.834123223,60.69784918,0.811890383,43.7,1.127688787,37.35,1.319410977,1.086330049
series1079,network20,Cable,3,U,0.104166667,overnight,30,69234,27644.54139,78.25,1,59.08,1.324475288,60.69784918,1.289172533,61.93,1.263523333,55.26,1.416033297,1.322909721
series375,network10,Cable,2,MF,0.333333333,earlymorning,120,69057,31593.35083,22.47,2,32.296,0.695751796,30.42118034,0.738630117,42.33,0.530829199,44.77,0.501898593,0.590452636
series355,network17,Cable,1,F,0.041666667,latefringe,30,68949,22399.25278,63.56,1,59.08,1.075829384,60.69784918,1.047154073,51.59,1.23202171,53.822,1.180929731,1.153368505
series313,network21,Cable,1,S,0.229166667,overnight,120,68825,34938.83389,24.77,1,32.296,0.766968046,30.42118034,0.814235336,61.93,0.399967705,48.83,0.507270121,0.573824388
series1286,network30,Cable,1,F,0.791666667,primeaccess,60,68822,24813.66722,35.55,1,50.152,0.708845111,45.55951476,0.780298038,43.7,0.813501144,45.82,0.775862069,0.789887084
series872,network34,Cable,1,U,0,latefringe,60,68781,29602.02806,41.85,1,50.152,0.834463232,45.55951476,0.918578703,51.59,0.811203722,47.04,0.889668367,0.873150264
series198,network30,Cable,1,W,0.000694444,latefringe,60,68516,34464.12639,49.29,1,50.152,0.982812251,45.55951476,1.081881584,51.59,0.955417717,45.82,1.075731122,1.037676807
series690,network40,Cable,2,R,0.791666667,primeaccess,60,68449,20639.90778,29.77,1,50.152,0.59359547,45.55951476,0.653431016,43.7,0.681235698,36.07,0.825339617,0.72000211
series1063,network33,Cable,2,WR,0.706944444,earlyfringe,2,68447,2225.391666,96.06,2,67.4128,1.424951938,119.8416656,0.801557618,46.72,2.056078767,58.74,1.635342186,1.497659524
series746,network35,Cable,1,U,0.041666667,latefringe,60,68391,36152.20833,51.31,1,50.152,1.023089807,45.55951476,1.126219194,51.59,0.994572592,42.65,1.203048066,1.107946617
series1433,network21,Cable,2,U,0.3125,earlymorning,30,68387,20496.92861,58.89,1,59.08,0.996784022,60.69784918,0.970215597,42.33,1.391211906,48.83,1.206020889,1.189149464
series502,network61,Cable,4,SU,0.083333333,overnight,30,68244,27995.23639,80.22,2,59.08,1.357819905,60.69784918,1.321628379,61.93,1.295333441,55.71,1.43995692,1.352306246
series11,network8,Cable,5,MTWR,0.3125,earlymorning,30,68211,19641.33278,56.67,4,59.08,0.959207854,60.69784918,0.93364099,42.33,1.338766832,51.62,1.097830298,1.123412707
series163,network26,Cable,1,W,0.666666667,earlyfringe,30,68180,20857.92833,59.55,1,59.08,1.007955315,60.69784918,0.981089129,46.72,1.274614726,64.14,0.928437792,1.061380549
series171,network1,Cable,1,F,0.083333333,overnight,120,68170,48215.62583,34.58,1,32.296,1.070720832,30.42118034,1.136708031,61.93,0.558372356,39.25,0.881019108,0.858699832
series1425,network15,Cable,1,F,0.791666667,primeaccess,60,68116,18561.93917,26.53,1,50.152,0.528991865,45.55951476,0.582315245,43.7,0.607093822,33.83,0.784215194,0.657874753
series1052,network1,Cable,1,T,0.084027778,overnight,59,68024,44753.15917,65.35,1,50.4496,1.295352193,45.92658223,1.422923214,61.93,1.05522364,39.25,1.664968153,1.381038336
series1346,network7,Cable,3,FU,0.333333333,earlymorning,60,67983,27119.04528,39.29,2,50.152,0.783418408,45.55951476,0.862388465,42.33,0.928183322,49.4,0.79534413,0.861971972
series1412,network8,Cable,1,U,0.708333333,earlyfringe,60,67927,28079.64583,40.43,1,50.152,0.806149306,45.55951476,0.887410681,46.72,0.865368151,51.62,0.783223557,0.845334129
series553,network30,Cable,1,F,0.75,earlyfringe,60,67902,26301.87194,38.16,1,50.152,0.760886904,45.55951476,0.837585743,46.72,0.816780822,45.82,0.832824094,0.829063553
series80,network35,Cable,1,S,0.708333333,earlyfringe,60,67859,26473.04861,38.37,1,50.152,0.765074175,45.55951476,0.842195098,46.72,0.821275685,42.65,0.8996483,0.854373028
series414,network22,Cable,1,T,0,latefringe,60,67664,35870.49889,51.71,1,50.152,1.031065561,45.55951476,1.134998919,51.59,1.002326032,42.1,1.228266033,1.121863661
series572,network6,Cable,1,M,0.770833333,earlyfringe,30,67636,20716.73417,60.08,1,59.08,1.016926202,60.69784918,0.989820905,46.72,1.285958904,60.5,0.993057851,1.089612553
series1108,network7,Cable,1,U,0.791666667,primeaccess,120,67585,34952.81389,25.11,1,32.296,0.777495665,30.42118034,0.82541176,43.7,0.574599542,49.4,0.508299595,0.636103632
series1327,network25,Cable,1,M,0.791666667,primeaccess,120,67478,32065.77,23.22,1,32.296,0.718974486,30.42118034,0.763283993,43.7,0.531350114,36.74,0.63200871,0.642214272
series1198,network30,Cable,1,W,0.333333333,earlymorning,120,67335,35387.8575,25.75,1,32.296,0.797312361,30.42118034,0.846449734,42.33,0.608315615,45.82,0.561981667,0.672249006
series1247,network35,Cable,1,S,0.791666667,primeaccess,60,67327,25976.97889,37.82,1,50.152,0.754107513,45.55951476,0.830122976,43.7,0.865446224,42.65,0.886752638,0.860773946
series737,network35,Cable,1,R,0.791666667,primeaccess,60,67228,23631.1825,34.51,1,50.152,0.688108151,45.55951476,0.757470754,43.7,0.789702517,42.65,0.809144197,0.785439156
series920,network45,Cable,2,U,0.083333333,overnight,30,67208,21975.82278,64.28,1,59.08,1.088016249,60.69784918,1.059016108,61.93,1.037946068,56.5,1.137699115,1.07822043
series501,network30,Cable,1,S,0.291666667,earlymorning,120,67178,31227.10806,22.8,1,32.296,0.70596978,30.42118034,0.749477823,42.33,0.538625089,45.82,0.497599302,0.595234071
series957,network2,Cable,4,S,0.3125,earlymorning,30,67174,16483.42278,48.46,1,59.08,0.820243737,60.69784918,0.798380843,42.33,1.144814552,55.77,0.868925946,0.93737378
series647,network8,Cable,1,M,0.75,earlyfringe,60,67143,24856.82611,36.21,1,50.152,0.722005104,45.55951476,0.794784584,46.72,0.775042808,51.62,0.701472298,0.757099897
series1068,network36,Cable,2,SU,0.083333333,overnight,60,67108,34538.75944,50.76,2,50.152,1.012123146,45.55951476,1.114147073,61.93,0.819635072,38.97,1.302540416,1.078774187
series1372,network17,Cable,1,S,0.041666667,latefringe,60,67052,34154.33111,49.72,1,50.152,0.991386186,45.55951476,1.091319788,51.59,0.963752665,53.822,0.923785812,0.992952755
series710,network61,Cable,1,S,0.791666667,primeaccess,120,66925,48452.25667,34.45,1,32.296,1.066695566,30.42118034,1.132434692,43.7,0.788329519,55.71,0.618380901,0.846381704
series1332,network15,Cable,1,S,0.041666667,latefringe,120,66856,51358.75889,37.05,1,32.296,1.147200892,30.42118034,1.217901462,51.59,0.718162435,33.83,1.095181791,1.010415229
series26,network17,Cable,1,S,0.666666667,earlyfringe,60,66790,30894.13278,45.1,1,50.152,0.899266231,45.55951476,0.989913967,46.72,0.965325342,53.822,0.837947308,0.931062206
series1380,network30,Cable,1,F,0.333333333,earlymorning,120,66770,38786.84167,28.32,1,32.296,0.876888779,30.42118034,0.930930348,42.33,0.669029057,45.82,0.618070711,0.739343372
series827,network11,Cable,1,S,0.020833333,latefringe,30,66769,18483.15361,54.31,1,59.08,0.919262018,60.69784918,0.894759876,51.59,1.052723396,37.35,1.454082999,1.133855424
series79,network35,Cable,1,M,0.791666667,primeaccess,60,66761,19101.80389,28.16,1,50.152,0.561493061,45.55951476,0.618092623,43.7,0.644393593,42.65,0.660257913,0.64091471
series810,network35,Cable,1,U,0.625,daytime,60,66726,31061,46,1,50.152,0.917211677,45.55951476,1.009668348,48.112,0.956102428,42.65,1.078546307,1.014772361
series1087,network24,Cable,1,U,0.333333333,earlymorning,120,66695,38031.39222,27.2,1,32.296,0.842209562,30.42118034,0.894113894,42.33,0.642570281,32.2,0.844720497,0.793801557
series1210,network27,Cable,1,U,0.3125,earlymorning,180,66662,36730.35778,17.76,1,14.44,1.229916898,21.56582238,0.823525284,42.33,0.419560595,27.85,0.637701975,0.626929285
series1103,network24,Cable,1,S,0,latefringe,120,66630,48709.5375,34.65,1,32.296,1.072888283,30.42118034,1.139009059,51.59,0.671641791,32.2,1.076086957,0.962245936
series894,network30,Cable,1,R,0.583333333,daytime,30,66559,20882,61,1,59.08,1.032498307,60.69784918,1.004977949,48.112,1.267874958,45.82,1.331296377,1.201383095
series1299,network24,Cable,1,S,0.333333333,earlymorning,120,66533,38654.69556,27.83,1,32.296,0.861716621,30.42118034,0.914823149,42.33,0.657453343,32.2,0.864285714,0.812187402
series809,network22,Cable,1,R,0.333333333,earlymorning,180,66516,49905.91139,24.11,1,14.44,1.66966759,21.56582238,1.117972669,42.33,0.569572407,42.1,0.572684086,0.753409721
series607,network2,Cable,3,S,0.333333333,earlymorning,30,66476,16133.34889,47.87,1,59.08,0.810257278,60.69784918,0.788660564,42.33,1.130876447,55.77,0.858346781,0.925961264
series1331,network30,Cable,1,T,0.75,earlyfringe,60,66262,27216.41806,40.43,1,50.152,0.806149306,45.55951476,0.887410681,46.72,0.865368151,45.82,0.882365779,0.878381537
series778,network30,Cable,1,F,0.042361111,latefringe,30,66234,22342.075,66.2,1,59.08,1.120514557,60.69784918,1.090648201,51.59,1.283194418,45.82,1.444783937,1.272875518
series394,network28,Cable,1,S,0.041666667,latefringe,30,66060,25696.23639,75.21,1,59.08,1.273019634,60.69784918,1.239088386,51.59,1.457840667,64.94,1.158145981,1.285025011
series1253,network21,Cable,1,U,0.260416667,earlymorning,120,66017,32365.54,24.01,1,32.296,0.74343572,30.42118034,0.789252742,42.33,0.567210017,48.83,0.491705918,0.616056226
series88,network17,Cable,1,R,0,latefringe,60,66002,28045.08889,41.53,1,50.152,0.828082629,45.55951476,0.911554924,51.59,0.805000969,53.822,0.771617554,0.829391149
series1236,network30,Cable,1,S,0.541666667,daytime,60,65840,31416,47,1,50.152,0.937151061,45.55951476,1.03161766,48.112,0.976887263,45.82,1.025752946,1.01141929
series548,network12,Cable,1,M,0.8125,primeaccess,90,65778,22121.22389,21.72,1,41.224,0.526877547,36.7041568,0.591758588,43.7,0.497025172,27.8,0.781294964,0.623359575
series1135,network8,Cable,1,M,0.958333333,latefringe,60,65751,25981.83639,38.57,1,50.152,0.769062051,45.55951476,0.84658496,51.59,0.747625509,51.62,0.747191011,0.78046716
series689,network10,Cable,1,U,0.333333333,earlymorning,120,65691,30436.88722,22.6,1,32.296,0.699777062,30.42118034,0.742903456,42.33,0.533900307,44.77,0.504802323,0.593868695
series1425,network22,Cable,1,T,0,latefringe,60,65619,29121.97833,43.34,1,50.152,0.864172914,45.55951476,0.951283178,51.59,0.840085288,42.1,1.029453682,0.940274049
series122,network35,Cable,1,U,0.729166667,earlyfringe,30,65603,19184.95083,57.52,1,59.08,0.973595125,60.69784918,0.947644781,46.72,1.231164384,42.65,1.348651817,1.175820327
series295,network30,Cable,1,W,0.042361111,latefringe,120,65516,54019.92833,40.35,1,32.296,1.249380728,30.42118034,1.326378515,51.59,0.782128319,45.82,0.880619817,0.99637555
series386,network12,Cable,2,S,0.3125,earlymorning,150,65394,41034.93806,24.06,1,23.368,1.029613146,25.54772518,0.941766824,42.33,0.568391212,27.8,0.865467626,0.791875221
series1359,network30,Cable,1,M,0.75,earlyfringe,60,65347,28246.28556,42.44,1,50.152,0.846227468,45.55951476,0.931528797,46.72,0.908390411,45.82,0.926233086,0.922050765
series425,network35,Cable,1,S,0,latefringe,60,65284,25823.09833,38.74,1,50.152,0.772451747,45.55951476,0.850316343,51.59,0.750920721,42.65,0.908323564,0.836520209
series1197,network21,Cable,1,U,0.71875,earlyfringe,30,65280,19302.08556,57.9,1,59.08,0.980027082,60.69784918,0.953905299,46.72,1.239297945,48.83,1.185746467,1.126316571
series624,network9,Cable,1,F,0.104166667,overnight,120,65253,42366.88444,31.74,1,32.296,0.982784246,30.42118034,1.043352021,61.93,0.512514129,58.54,0.542193372,0.699353174
series894,network30,Cable,1,R,0.604166667,daytime,30,65243,20845.5,63,1,59.08,1.066350711,60.69784918,1.037928046,48.112,1.309444629,45.82,1.374945439,1.240772705
series878,network23,Cable,1,U,0.291666667,earlymorning,165,65221,37370.82972,20.27,1,18.904,1.072259839,23.46615085,0.863797396,42.33,0.478856603,35.58,0.56970208,0.637452026
series315,network9,Cable,1,F,0.041666667,latefringe,75,65187,31518.35167,37.87,1,45.688,0.828882858,40.6860596,0.930785639,51.59,0.734056988,58.54,0.646908097,0.770583575
series763,network30,Cable,1,M,0.666666667,earlyfringe,60,65109,27904.08861,42.17,1,50.152,0.840843835,45.55951476,0.925602483,46.72,0.902611301,45.82,0.920340463,0.916184749
series1356,network17,Cable,4,S,0.291666667,earlymorning,30,65058,16923.88139,51.41,1,59.08,0.870176032,60.69784918,0.846982236,42.33,1.214505079,53.822,0.955185612,1.005557642
series10,network7,Cable,1,T,0.979166667,latefringe,60,65023,29678.41889,44.47,1,50.152,0.886704419,45.55951476,0.976085901,51.59,0.861988758,49.4,0.900202429,0.912759029
series894,network30,Cable,1,R,0.625,daytime,30,64897,20126.5,61,1,59.08,1.032498307,60.69784918,1.004977949,48.112,1.267874958,45.82,1.331296377,1.201383095
series970,network9,Cable,1,U,0.364583333,earlymorning,135,64871,27459.01472,18.42,1,27.832,0.661828112,27.84879884,0.661428886,42.33,0.435152374,58.54,0.314656645,0.470412635
series1156,network10,Cable,1,S,0.791666667,primeaccess,60,64755,20288.00167,30.91,1,50.152,0.616326368,45.55951476,0.678453231,43.7,0.707322654,44.77,0.69041769,0.692064525
series558,network26,Cable,1,S,0.458333333,daytime,30,64736,18578.5,56,1,59.08,0.947867299,60.69784918,0.922602708,48.112,1.163950782,64.14,0.873090115,0.986547868
series880,network16,Cable,1,U,0.791666667,primeaccess,60,64691,21236.68944,32.35,1,50.152,0.645039081,45.55951476,0.71006024,43.7,0.7402746,36.06,0.897115918,0.782483586
series788,network33,Cable,3,MT,0.811111111,primeaccess,2,64587,2122.539444,97.34,2,67.4128,1.44393943,119.8416656,0.812238377,43.7,2.227459954,58.74,1.657133129,1.565610487
series518,network47,Cable,1,S,0.791666667,primeaccess,120,64441,39224.69333,29.61,1,32.296,0.916831806,30.42118034,0.973335014,43.7,0.677574371,40.51,0.730930634,0.793946673
series585,network40,Cable,2,T,0.791666667,primeaccess,60,64400,23700.61139,36.14,1,50.152,0.720609348,45.55951476,0.793248132,43.7,0.827002288,36.07,1.001940671,0.874063697
series1309,network17,Cable,3,W,0.145833333,overnight,30,64375,25307.42889,77.43,1,59.08,1.310595802,60.69784918,1.275662994,61.93,1.250282577,53.822,1.438631043,1.321525538
series666,network33,Cable,1,F,0.8125,primeaccess,103,64348,29796.24528,26.06,1,37.3552,0.697627104,33.7575189,0.771976166,43.7,0.596338673,58.74,0.443649983,0.603988274
series534,network12,Cable,1,R,0.8125,primeaccess,90,64251,18312.01528,18.58,1,41.224,0.450708325,36.7041568,0.506209694,43.7,0.425171625,27.8,0.668345324,0.533242214
series412,network15,Cable,1,U,0.791666667,primeaccess,60,64242,28469.42417,43.08,1,50.152,0.858988674,45.55951476,0.945576357,43.7,0.985812357,33.83,1.273425953,1.068271556
series795,network27,Cable,1,W,0.791666667,primeaccess,120,64179,33979.32861,25.72,1,32.296,0.796383453,30.42118034,0.845463579,43.7,0.588558352,27.85,0.923518851,0.785846927
series306,network22,Cable,1,M,0.005555556,latefringe,60,64176,32660.13583,49.71,1,50.152,0.991186792,45.55951476,1.091100295,51.59,0.963558829,42.1,1.180760095,1.078473073
series1004,network21,Cable,1,F,0.083333333,overnight,120,64165,45487.59472,34.49,1,32.296,1.067934109,30.42118034,1.133749566,61.93,0.556919102,48.83,0.706328077,0.798998915
series1252,network23,Cable,4,S,0.25,earlymorning,30,64133,17736.99111,54.58,1,59.08,0.923832092,60.69784918,0.899208139,42.33,1.289392866,35.58,1.53400787,1.240869625
series174,network30,Cable,1,F,0.333333333,earlymorning,120,64042,34647.0075,26.45,1,32.296,0.818986871,30.42118034,0.869460018,42.33,0.624852351,45.82,0.577258839,0.690523736
series135,network22,Cable,1,F,0.333333333,earlymorning,120,63986,35055.30417,26.53,1,32.296,0.821463958,30.42118034,0.872089765,42.33,0.626742263,42.1,0.630166271,0.7096661
series868,network22,Cable,1,R,0.3125,earlymorning,152,63975,38843.48833,23.26,1,22.7728,1.021393944,25.25844942,0.920879964,42.33,0.549492086,42.1,0.552494062,0.674288704
series330,network35,Cable,1,R,0.791666667,primeaccess,60,63925,19348.5725,29.76,1,50.152,0.593396076,45.55951476,0.653211522,43.7,0.681006865,42.65,0.697772567,0.677330318
series557,network35,Cable,1,T,0.042361111,latefringe,59,63908,34418.07194,53.46,1,50.4496,1.059671434,45.92658223,1.164031753,51.59,1.036247335,42.65,1.253458382,1.151245823
series894,network30,Cable,1,R,0.5625,daytime,30,63827,20328.5,62,1,59.08,1.049424509,60.69784918,1.021452998,48.112,1.288659794,45.82,1.353120908,1.2210779
series1063,network33,Cable,3,W,0.331944444,earlymorning,2,63797,2099.268333,97.32,1,67.4128,1.44364275,119.8416656,0.812071491,42.33,2.299078668,58.74,1.656792646,1.589314268
series942,network26,Cable,1,U,0.822916667,primeaccess,15,63784,12699.68167,77.74,1,63.544,1.223404255,75.83618361,1.025104328,43.7,1.778947368,64.14,1.212036171,1.338695956
